Batch No,Main tag number,Entry Mass,Gender,Breed,Name,Mortality,Date,Mortality Report,Sold,Sale Batch,Sale date,Notes
54243 - FEEDLOT ,26-02-06-148520,168,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-187648,155,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-153201,254,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-186261,252,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-182112,177,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174158,193,Male,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-149207,242,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-187888,182,Male,South Devon,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-183094,242,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-121286,242,Female,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-184347,271,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-182151,221,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-145936,168,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-180107,186,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-157175,247,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174793,209,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-147922,222,Male,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-183052,176,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-156030,184,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-149234,220,Male,Braunvieh,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-182238,192,Male,Simbra,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173484,212,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174608,223,Female,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-182265,207,Female,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-180981,181,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-158128,198,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-122123,171,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-157680,148,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-176800,204,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-179890,213,Female,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175658,172,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173322,198,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-183242,195,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-177860,186,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-128304,193,Male,Beefmaster,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-176182,236,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-176971,144,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-176117,198,Female,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175541,182,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-149899,193,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-171263,169,Female,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-117200,220,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175722,159,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-172515,150,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-158286,228,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-170881,200,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173114,188,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173231,188,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-182429,229,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-144474,168,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-187542,157,Male,Gelbvieh,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-171083,190,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174090,179,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-186998,203,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-129968,217,Male,Brangus,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-177666,178,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-712864,200,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-180847,229,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-184364,204,Male,Brahman Cross,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-170518,166,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-118351,175,Male,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174482,173,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-183112,179,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-176967,211,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-172418,187,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-158639,220,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-149994,257,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-119997,222,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175606,200,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-183611,155,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173121,167,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-187828,176,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-178496,186,Male,Braford,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-178693,163,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-157272,194,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174597,169,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-189543,203,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175405,175,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173308,202,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173323,204,Female,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-176741,189,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-125226,193,Male,Nguni,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-116336,190,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-180314,231,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-129688,211,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173445,149,Male,Brahman Cross,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175685,195,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175829,207,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-129379,244,Female,Braford,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-186973,179,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-150146,167,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-149900,216,Male,Brahman Cross,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-156780,218,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-172718,165,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175600,187,Male,Brahman Cross,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-176425,203,Female,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-171030,180,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-120644,183,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-146444,192,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-157732,236,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193939,165,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193985,285,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193938,231,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193992,204,Male,Gelbvieh,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193978,198,Male,Braunvieh,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193941,181,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193999,192,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-194129,254,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-194070,215,Male,Bonsmara,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193957,192,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-194009,242,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193943,202,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193979,233,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-193971,225,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-194030,218,Female,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-194130,191,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
54247 A- FEEDLOT,26-02-07-194038,176,Male,Brahman,Batch 1018 - SVC Farming,,,,checked,68536,"February 19, 2026",
